Skill,Title,Company,Experience,Salary,Location,JD URL,Full JD,Job ID,Required Skills
Data Engineer,"Data Engineer, Digital & Technology",General Mills,5-12 Yrs,Not disclosed,Mumbai,/job-listings-data-engineer-digital-technology-general-mills-mumbai-5-to-12-years-230525502290,"Shift TimingPREFERRED QUALIFICATIONS . GCP Data Engineer certification,GCP certification . Understanding of CPG industryMINIMUM QUALIFICATIONS .Cloud (Storage,Modelling,Real time) GCP Preferred . Data Storage (S3 / Blob Storage) . Big Query . SQL .. us into the future as an innovative force for good",230525502290,"Supply chain,Automation,SAP,Market intelligence,Employee engagement,Agile,HTTP,Continuous improvement"
Data Engineer,Data Engineer,Puresoftware,2-5 Yrs,Not disclosed,Pune,/job-listings-data-engineer-puresoftware-pune-2-to-5-years-300425500231,"Experience with relational / columnar databases - Redshift,RDS and interactiveDemonstrate analytical thinking with strong problem solving skills. Stay on top of emerging technologies and posses willingness to learnA minimum of a BS degree in computer science,software engineering,or relatedBonus Experience (optional).Experience with Agile environment.",300425500231,"TDD,Data modeling,Analytical,Agile,Healthcare,Data processing,HTTP,Data quality"
Data Engineer,Data Engineer,Zectos Software,5-7 Yrs,Not disclosed,Pune,/job-listings-data-engineer-zectos-pune-5-to-7-years-310724500522,"Bachelors degree in data engineering,big data analytics,computer engineering,or related field . Masters degree in a relevant field is advantageous .Required SkillsProven experience as a data engineer,software developer,or similar .",310724500522,"C++,Usage,big data analytics,Analytical,Hadoop,Management,Supervision,SQL"
Data Engineer,Data Engineer,Caliber Hunt - A Candidate Portal,1-8 Yrs,Not disclosed,"Mumbai, Pune",/job-listings-data-engineer-caliber-hunt-mumbai-pune-1-to-8-years-300822502183,"Experience in development of data pipelines and processing of data at scale using technologies like EMR,Lambda,Glue,Athena,Redshift,Step Functions. Advanced experience in writing and optimizing efficient SQL queries with Python and Hive handling Large Data Sets in Big-Data EnvironmentsExperience in debugging,tunning and optimizing PySpark data pipelines",300822502183,"Data Engineer,Data Engineering,Data"
Data Engineer,Data Engineer(Kafka),Cognizant,3-6 Yrs,Not disclosed,Chennai,/job-listings-data-engineer-kafka-cognizant-chennai-3-to-6-years-230525017025,This role offers a hybrid work model and operates during the day shiftExperience with Informatica PowerExchange CDC for data replication. Job Summary . We are seeking a skilled Developer with 3 to 6 years of experience to join our team,230525017025,"continuous integration,aws iam,glue,amazon redshift,ci/cd,data warehousing,sql,java"
Data Engineer,Data Engineer,Jarvis Consultancy & Services,5-7 Yrs,Not disclosed,Pune,/job-listings-data-engineer-jarvis-consultancy-services-pune-5-to-7-years-240924502577,"Required qualifications . Bachelors or Masters degree in Computer Science,Information Technology,or a related field .Proven experience in data engineering or a similar role . Strong proficiency in database management systems such as SQL,NoSQL,etcExperience with ETL tools and processes .",240924502577,"Computer science,Performance tuning,Data modeling,Machine learning,Troubleshooting,Information technology,Technical support,Analytics"
Data Engineer,Data Engineer-Data Modeling,IBM,2-5 Yrs,Not disclosed,Hyderabad,/job-listings-data-engineer-data-modeling-ibm-india-pvt-limited-hyderabad-2-to-5-years-230525922489,Bachelors Degree .Masters Degree .Required educationPreferred educationRequired technical and professional expertise .Preferred technical and professional experience .,230525922489,"erwin,data engineering,data modeling,mdm,etl,hive,python,oracle"
Data Engineer,Data Engineer,Navlakha Management Services,5-10 Yrs,Not disclosed,"Pune, Thiruvananthapuram",/job-listings-data-engineer-navlakha-management-services-pune-thiruvananthapuram-5-to-10-years-060525005423,"The ideal. candidate will have a strong background in data engineering and data science,with experience in. building and maintaining scalable data pipelines,analyzing complex data sets,and deriving actionable. insights to drive business decisionsPerformance Monitoring and Optimization: . Monitor database performance and optimize query execution for maximum efficiency",060525005423,"Ansible,MongoDB,Python,Design,Cloud Platform,Qualys,Data,Data Engineering"
Data Engineer,Azure Data Engineer,Hexaware Technologies,5-10 Yrs,16-27.5 Lacs PA,"Hybrid - Pune, Chennai, Bengaluru",/job-listings-azure-data-engineer-hexaware-technologies-pune-chennai-bengaluru-5-to-10-years-120525019489,"**If interested pls share the below details on PriyaM4@hexaware.com****Total Exp****CTC****ECTC****NP****Loc****MUST Have skill- Unity Catalog**We are looking for a skilled Sr Data Engineer /with expertise in Databricks and Unity Catalog to design, implement, and manage scalable data solutions. Key Responsibilities: • Design and implement scalable data pipelines and ETL workflows using Databricks. • Implement Unity Catalog for data governance, access control, and metadata management across multiple workspaces. • Develop Delta Lake architectures for optimized data storage and retrieval. • Establish best practices for data security, compliance, and lineage tracking in Unity Catalog. • Optimize data lakehouse architecture for performance and cost efficiency. • Collaborate with data scientists, engineers, and business teams to support analytical workloads. • Monitor and troubleshoot Databricks clusters, performance tuning, and cost management. • Implement data quality frameworks and observability solutions to maintain high data integrity. • Work with Azure/AWS/GCP cloud environments to deploy and manage data solutions. Required Skills & Qualifications: • 8-19 years of experience in data engineering, data architecture, or cloud data solutions. • Strong hands-on experience with Databricks and Unity Catalog. • Expertise in PySpark, Scala, or SQL for data processing. • Deep understanding of Delta Lake, Lakehouse architecture, and data partitioning strategies. • Experience with RBAC, ABAC, and access control mechanisms within Unity Catalog. • Knowledge of data governance, compliance standards (GDPR, HIPAA, etc.), and audit logging. • Familiarity with cloud platforms (Azure, AWS, or GCP) and their respective data services. • Strong understanding of CI/CD pipelines, DevOps, and Infrastructure as Code (IaC). • Experience integrating BI tools (Tableau, Power BI, Looker) and ML frameworks is a plus. • Excellent problem-solving, communication, and collaboration skills.",120525019489,"Pyspark,Unity Catalog,Data Bricks,Microsoft Azure,Bricks,Catalog,Azure Data Factory,Unity3d"
Data Engineer,Data Engineer,Jade Global,8-13 Yrs,Not disclosed,Pune,/job-listings-data-engineer-jade-global-software-pvt-ltd-pune-8-to-13-years-260325503227,"Prior experience working on a conv / migration HR project is additional skill needed along with above mentioned skills . Data Engineer - Knows HR Knowledge,all other requirement from Functional Area given by UBER .Experience on Spark / Hive/HDFS,Experience on Spark / Hive/HDFS,. Data modeling for Data conversion Resources (4) . .",260325503227,"hive,modeling,scala,amazon redshift,pyspark,data warehousing,sql,etl pipelines"
